paragraph,predict_label,count,different,empty,diff rate,empty rate
Accountability and Transparency in Meeting Our Commitment,0,0,,,,
We are holding ourselves accountable to achieving our Racial,8,26,diff,empty,,
Equity Commitment We have established a robust reporting and,12,6,diff,,,
governance process for tracking our commitment and plan to,12,0,diff,,,
publicly share our progress in future ESG reports We also,3,4,diff,,,
announced we intend to retain a thirdparty to perform an audit,12,12,,,,
of this effort and plan to prepare and publish a report based on,12,26,diff,empty,,
the results of the audit by the end of 2022,12,12,,,,
The Firms Community Impact organization serves as the cross,10,10,,,,
lineofbusiness group responsible for reviewing and reporting on,12,26,diff,empty,,
the activities that align to the Racial Equity Commitment The,8,6,diff,,,
governance team consists of executive owners from each line of,7,0,diff,,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
business with accountability to both the Chief Executive Officer,7,0,diff,,,
CEO and the Community Impact team community teams that,10,10,,,,
are responsible for ontheground implementation in partnership,12,10,diff,,,
with local market leadership teams and the executive leadership,8,8,,,,
team with CEOs from each line of business,7,26,diff,empty,,
Continue our efforts to help expand homeownership for Black Hispanic and Latino,8,26,diff,empty,,
households and in doing so help to stabilize and revitalize communities across the,10,26,diff,empty,,
country We will continue to execute and enhance our sixpillar community and affordable,12,10,diff,,,
strategy focused on enhancing products increasing our people expanding our presence,15,26,diff,empty,,
partnerships and promotion and supporting housing policy reform The Firm plans to,12,12,,,,
continue prudently expanding Federal Housing Administration FHA lending and,12,26,diff,empty,,
supporting policy reforms to the FHA program including servicing standards,12,11,diff,,,
IMPROVE FINANCIAL HEALTH AND ACCESS TO BANKING,2,6,diff,,,
The Public Responsibility Committee of the JPMorgan Chase Board,12,7,diff,,,
the Firm will continue to make datadriven policy recommendations aimed to preserve,1,12,diff,,,
of Directors provides oversight of this work and is briefed,7,7,,,,
and increase the availability of and equitable access to affordable housing for renters,2,26,diff,empty,,
Explore innovative financing solutions and work with new public resources to support,12,26,diff,empty,,
the development of vital community facilities and new housing for individuals and,2,4,diff,,,
families earning a wider range of incomes than conventional projects serve Additionally,11,26,diff,empty,,
Continue efforts to improve the financial health and resiliency of our customers and,3,6,diff,,,
communities The Firm plans to continue to open more branches including,3,26,diff,empty,,
Community Center branches in lowtomoderate income communities hire,2,10,diff,,,
additional Community Managers and host more financial health workshops and,10,6,diff,,,
community events to reach more people across the country,10,10,,,,
periodically on the Firms progress,4,26,diff,empty,,
The Firms Public Engagement team is dedicated to connecting,12,7,diff,,,
with external stakeholders including civil rights organizations,10,10,,,,
consumer policy groups nonprofit organizations civic leaders,12,12,,,,
trade associations and diverse chambers of commerce In addition,12,26,diff,empty,,
to ongoing relationship building the Public Engagement team,10,7,diff,,,
facilitates the Chase Advisory Panel CAP program a series of,12,26,diff,empty,,
regular conversations between stakeholders and JPMorgan Chase,12,26,diff,empty,,
senior executives The CAP program is grounded in the Firms,7,26,diff,empty,,
commitment to including diverse voices in the development of,8,4,diff,,,
products services and approaches including accountability for,12,0,diff,,,
racial equity In 2021 Public Engagement connected with over 200,8,7,diff,,,
stakeholders around the Racial Equity Commitment,8,6,diff,,,
INVEST IN MDIS AND CDFIS,12,26,diff,empty,,
Plan to further expand access to credit through targeted adjustments to how the Firm,12,26,diff,empty,,
evaluates credit applications and introduces new product offerings The Firm plans to,15,26,diff,empty,,
Each MDI and CDFI is onboarded as a client and connected to the Firms expertise,12,26,diff,empty,,
network and advisory support including the Firms Advancing Black Pathways,4,26,diff,empty,,
also hire additional senior business consultants and expand the free oneonone coaching,8,26,diff,empty,,
Fellows and Service Corps volunteers,8,6,diff,,,
program to additional cities The Firm plans to also expand the digital lending product,12,26,diff,empty,,
more broadly and continue to promote policies that would improve access to capital,12,26,diff,empty,,
At JPMorgan Chase we believe that a talentdriven company is a diverse one That starts first and foremost with,8,26,diff,empty,,
fostering an inclusive work environment where our employees are respected trusted and encouraged to bring their,8,26,diff,empty,,
whole selves to work It also means actively working to incorporate DEI considerations into how we hire and develop,8,11,diff,,,
our employees design and deliver our products and services leverage our purchasing power invest in our,15,26,diff,empty,,
communities engage on public policy issues and more,10,12,diff,,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
We have taken a number of steps to build the infrastructure for our Firm to deliver on our commitment to DEI This,3,20,diff,,,
includes developing and implementing a global DEI strategic framework with clear objectives metrics controls and,12,26,diff,empty,,
accountabilities We have strengthened and expanded our DEI function and formalized the ways in which it works to drive,4,26,diff,empty,,
progress on DEI matters within our lines of business and into how we serve customers clients and communities In short,10,26,diff,empty,,
we are managing and executing on our DEI priorities with rigor and intent because we know that DEI is an important part,12,26,diff,empty,,
of our Firms ability to deliver the best solutions for our clients and customers and to be successful in the long term,15,26,diff,empty,,
In addition to making progress toward our Racial Equity Commitment in 2021 we launched three new DEI Centers of,8,6,diff,,,
Excellence during the year Advancing Hispanics Latinos the Office of Asian Pacific Islander Affairs and the Office of,8,26,diff,empty,,
LGBT Affairs We know there is more work to do and we are committed to both continuing that work and to being,8,26,diff,empty,,
transparent with our stakeholders about our progress,10,26,diff,empty,,
Driving Progress Within our Own Workplace,10,8,diff,,,
We recognize that our commitment to advance a diverse equitable and inclusive world starts with how we put that,8,26,diff,empty,,
vision into practice inside our own company We continue to deepen how we incorporate diversity into recruiting,8,6,diff,,,
training developing and retaining our employees and we are intentional about creating inclusive career pathways,8,8,,,,
within our Firm read more on page 30 Underpinning all these efforts we remain focused on fostering an inclusive,2,26,diff,empty,,
culture that respects and champions diverse perspectives,8,8,,,,
In connection with its diversity initiatives the Firm periodically requests that its employees and Board members selfidentify based on specified diversity categories The following presents,8,7,diff,,,
