paragraph,predict_label,count,different,empty,diff rate,empty rate
8K30 AV1 HDR data link 100 10 bit and DCIP3 color gamut HDR10 ADAPTIVE and HDR Vivid and data,1,22,diff,,,
ultrafast UFS 31 storage MediaTek WiFi 6E or even 5G cellular modems can be used by device makers to,24,24,,,,
link 100 HDR10 The integrated MediaTek MiraVision 790 mobile is an exclusive suite of hardware and,24,26,diff,empty,,
provide the fastest wireless internet connectivity for 8K streaming media or up to multiple streamed sources,1,26,diff,empty,,
software technologies that intelligently adjusts a wide range of display factors to showcase the best visual,15,26,diff,empty,,
enhancements in screen display and streaming,24,26,diff,empty,,
Dimensity 9000 gives outstanding image quality by supporting HDR standards including HDR standards,12,11,diff,,,
8K30 AV1 HDR data link 100 10 bit and DCIP3 color gamut HDR10 ADAPTIVE and HDR Vivid and data,1,22,diff,,,
link 100 HDR10 The integrated MediaTek MiraVision 790 mobile is an exclusive suite of hardware and,24,26,diff,empty,,
software technologies that intelligently adjusts a wide range of display factors to showcase the best visual,15,26,diff,empty,,
enhancements in screen display and streaming,24,26,diff,empty,,
Worlds first 7nm 8K smart TV SoC Pentonic 2000,24,24,,,,
The MediaTek Pentonic smart TV series is built on MediaTeks innovative technologies in display,15,24,diff,,,
audio AI broadcasting and connectivity The new Pentonic 2000 chip is designed with all the premium,1,26,diff,empty,,
features consumers are looking for from the latest display and audio technologies to superfast refresh,15,26,diff,empty,,
rates powerful AI capabilities pictureinpicture streaming and more which will push the boundaries,4,26,diff,empty,,
of innovation in the smart TV market MediaTek is committed to development of leading multimedia,4,3,diff,,,
technologies and today MediaTek powers more than two billion TVs in the global market,24,26,diff,empty,,
Pentonic 2000 is the worlds first commercial TV chip manufactured using TSMCs N7 7nmclass process,15,26,diff,empty,,
delivering unparalleled performance and powerefficiency Pentonic 2000 supports 8K 120Hz displays,24,8,diff,,,
and can even support 144Hz for gaming PC hardware and the next generation of consoles This all in one,24,24,,,,
chip is first with an integrated 8K 120Hz MEMC engine The chips builtin high performance MediaTek,24,8,diff,,,
APU AI processor powers MediaTeks new 8K AISuper Resolution technology that intelligently upscales,4,7,diff,,,
lowerresolution content to the displays native resolution while also performing realtime image quality,24,6,diff,,,
With MediaTeks Intelligent View technology Pentonic 2000 supports multiple pictureinpicture PiP,24,26,diff,empty,,
or picturebypicture PbP screens allowing a large 8K resolution display to showcase a display wall of,24,7,diff,,,
different media sources This means that consumers can have multiple apps open and stream from different,1,26,diff,empty,,
sources all at the same time Moreover MediaTeks Intelligent View not only ensures that the video in each,24,26,diff,empty,,
window continues to display seamlessly even when the window size or display layout changes but also,1,26,diff,empty,,
provides the same level of picture quality in each window to ensure the best viewing experience,24,6,diff,,,
Pentonic 2000 supports AVS3 video decoding and is the first commercial 8K TV chip with Versatile Video,24,26,diff,empty,,
Coding VVC H266 media support which offers improved compression efficiencysomething that is,24,26,diff,empty,,
essential for todays streaming era Pentonic 2000 supports Dolbys latest imaging and audio technologies to,24,26,diff,empty,,
provide the ultimate cinematic experiences in Dolby Vision and Dolby Atmos Additionally the chip supports,24,26,diff,empty,,
AV1 for streaming services and all global TV broadcast standards including the latest ATSC 30,12,11,diff,,,
Since MediaTeks chipsets power a variety of end devices environmental considerations are included at the,15,9,diff,,,
IC design stage We aim to reduce the impact of climate changes during usage and disposal by minimizing,13,10,diff,,,
power consumption and the physical size We hope to continue improving capability in ecofriendly chip,24,9,diff,,,
design thereby reducing our impact on the environment,23,10,diff,,,
Enhancement of energy efficiency Using the 2016 value as the baseline we have lowered 23 of power,24,24,,,,
consumption of major products in 2021 compared to 2020 Based on the shipment volume of 2021,15,26,diff,empty,,
MediaTek contributed to the energy conservation of devices powered by our products by 667 million kWh,24,24,,,,
of electricity per year which is equivalent to 334834 tons of carbon dioxide emissions the amount of,25,21,diff,,,
carbon sequestration of 396254 acres of US forest in one year or 91974 American households electricity,23,21,diff,,,
Note Basis of calculation The electricity emission factor 0502 kg CO2ekWh is based on data released by the Taiwan,21,22,diff,,,
Bureau of Energy Other conversions reference the Greenhouse Gas Equivalencies Calculator of the United States,25,25,,,,
Environmental Protection Agency Every year 084 metric tons of CO2 is sequestered by one acre of average US forest,25,9,diff,,,
and an American household average electricity consumption of 11880 kWh,24,26,diff,empty,,
Power Consumption Trend for Recent Years,24,26,diff,empty,,
Power consumption 2016 as the base year,24,26,diff,empty,,
Minimization of chip designs Using the 2016 value as the baseline we have reduced the size of major,15,26,diff,empty,,
products by 23 in 2021 compared to 2020 equivalent to 81070 kg of waste reduction or 167 tons carbon,19,19,,,,
Furthermore the Company is firmly committed to its HSF Hazardous Substance,19,19,,,,
Free policy for the whole supply chain adoption of green and ecofriendly design concepts from the source,17,12,diff,,,
covering the whole product life cycle and requested implementation of green innovation by suppliers,15,3,diff,,,
Note 1 Conversion based on the parameters set by the Environmental Protection Administration of Taiwan where 1kg,23,9,diff,,,
of waste production increases 206kg of carbon emission,19,19,,,,
Note 2 Please refer to 511 Responsible Supply Chain Management and Procurement Mechanism for details on,17,11,diff,,,
Chip Size Trend for Recent Years,17,26,diff,empty,,
Chip size 2016 as the base year,17,26,diff,empty,,
MediaTek provides an environment of,4,26,diff,empty,,
diversity and to attract global talent,8,8,,,,
with opportunities for them to unleash,4,26,diff,empty,,
MediaTek firmly believes that the key to success is uniting talent through core values By practicing the,8,0,diff,,,
core values we constantly seek to innovate and make breakthroughs in products technologies processes,15,0,diff,,,
and services We aim to inspire conviction establish ethical collaborations and a strong team spirit to unlock,8,26,diff,empty,,
the creativity potential in all employees,8,26,diff,empty,,
Our talent strategy employee development and employee experience are built on the core values We aim,8,8,,,,
to attract talents that agree to MediaTeks values also enable employees in gaining satisfaction from their,8,0,diff,,,
work and fulfilling their potential consistently,8,26,diff,empty,,
their potential and grow with the,3,26,diff,empty,,
Material Issues in this Chapter,12,26,diff,empty,,
Global turnover rate is at 82 whilst the number for Taiwan is at 64 lower than industry average The average employee turnover rate for hightech industry is at 182,11,8,diff,,,
globally and 102 for Taiwan,12,26,diff,empty,,
In 2022 Taiwan Stock Exchange publishedthe average employee salary expense for 2021 MediaTek ranked Top 3 in Taiwan with NTD 5138 million,11,8,diff,,,
86 of the groupwide employees took part in the employee survey and more than 90 of the score for the indicators is ahead of the global hightech norm,11,8,diff,,,
Upgraded corporate elearning platform to improve user experience Garnered a total of 613274 visits increased by 63 from 2020,2,26,diff,empty,,
Launch 360degree feedback program for leadership competence The participation rate reached 85 with 23108 visits,8,8,,,,
Enlarged AI chatbot Alphas service scope from human resources,1,6,diff,,,
to legal and intellectual property And deployed to overseas offices,12,12,,,,
Integrity We honor our commitments maintain the,0,0,,,,
highest ethical standards and do what we say,0,11,diff,,,
We demonstrate integrity by personal example,0,0,,,,
We are direct and candid in,22,26,diff,empty,,
our conversations We have the,4,26,diff,empty,,
We thrive to exceed the,4,26,diff,empty,,
We uphold vigilance and anticipate changes in the external environment while responding with renewed rigor,13,26,diff,empty,,
We pursue strong sense of curiosity about,22,26,diff,empty,,
future technology and will constantly,24,26,diff,empty,,
reinvent personal level of professionalism,8,26,diff,empty,,
We are prepared to depart from the familiar,4,26,diff,empty,,
comfort zone at work and relentlessly,9,26,diff,empty,,
We include and engage all contributors to,12,26,diff,empty,,
achieve quantum leaps and excellence in,18,26,diff,empty,,
We excel in crossBU and crosscultural,10,26,diff,empty,,
situations and we synergize on each,4,26,diff,empty,,
We are openminded to diverse,8,26,diff,empty,,
views and will diligently listen,12,26,diff,empty,,
Six Core Values of MediaTek,15,0,diff,,,
Conviction Inspired by Deep Thinking We are not afraid to take on,10,26,diff,empty,,
expectations of the customers and,4,26,diff,empty,,
ensure priority in satisfying them,12,26,diff,empty,,
We consistently seek enhancement from,12,26,diff,empty,,
the end usersperspective so as to generate,4,26,diff,empty,,
We engage our customers as business,3,26,diff,empty,,
partners and will purposefully collaborate,12,26,diff,empty,,
with the customers on their anticipated,4,26,diff,empty,,
